發生年度,發生時-Hours,區序,天候,事故位置,路面狀況3,年齡,飲酒情形,座標-X,座標-Y
110,9,07信義區,8,2,4,25,2,121.574776,25.03376915
110,9,10文山區,8,1,4,80,10,121.5456771,24.99873352
110,9,10文山區,8,1,4,44,10,121.5456771,24.99873352
110,9,12內湖區,8,9,4,73,2,121.6097124,25.06485924
110,9,04大安區,8,1,4,26,1,121.5374087,25.01119744
110,9,12內湖區,8,9,4,42,2,121.6097124,25.06485924
110,9,04大安區,8,1,4,38,1,121.5374087,25.01119744
110,9,12內湖區,8,9,4,37,2,121.6097124,25.06485924
110,9,12內湖區,8,9,4,66,10,121.6097124,25.06485924
110,10,09北投區,8,12,4,19,1,121.476371,25.122458
110,10,09北投區,8,12,4,52,1,121.476371,25.122458
110,11,01大同區,8,1,4,65,2,121.5157406,25.07623829
110,11,01大同區,8,1,4,61,2,121.5157406,25.07623829
110,11,11南港區,8,9,4,28,2,121.6164312,25.05523687
110,11,11南港區,8,9,4,30,2,121.6164312,25.05523687
110,11,11南港區,8,9,4,27,2,121.6164312,25.05523687
110,11,10文山區,8,1,4,68,2,121.5598175,24.98521471
110,11,10文山區,8,1,4,36,2,121.5598175,24.98521471
110,11,07信義區,8,1,4,65,1,121.565387,25.031975
110,11,07信義區,8,1,4,38,1,121.565387,25.031975
110,11,04大安區,7,1,4,,11,121.5433367,25.02493148
110,11,04大安區,7,1,4,20,2,121.5433367,25.02493148
110,11,12內湖區,8,9,4,59,1,121.575999,25.06313321
110,11,12內湖區,8,9,4,29,1,121.575999,25.06313321
110,11,02萬華區,8,9,4,81,1,121.5004387,25.0257779
110,11,02萬華區,8,9,4,44,1,121.5004387,25.0257779
110,11,08士林區,8,1,4,18,1,121.5460981,25.13567972
110,11,08士林區,8,1,4,65,1,121.5460981,25.13567972
110,12,06松山區,8,9,4,64,2,121.5653408,25.05007155
110,12,06松山區,8,9,4,53,2,121.5653408,25.05007155
110,12,06松山區,8,9,4,27,2,121.5653408,25.05007155
110,12,12內湖區,8,9,4,46,1,121.5725526,25.06735204
110,12,12內湖區,8,9,4,41,1,121.5725526,25.06735204
110,12,12內湖區,8,9,4,69,10,121.5725526,25.06735204
110,12,07信義區,8,1,4,49,1,121.5654386,25.02966874
110,12,07信義區,8,1,4,59,1,121.5654386,25.02966874
110,12,03中山區,8,2,4,78,1,121.5446704,25.0797866
110,12,03中山區,8,2,4,35,1,121.5446704,25.0797866
110,12,04大安區,8,9,4,20,1,121.5570543,25.0383818
110,12,04大安區,8,9,4,43,1,121.5570543,25.0383818
110,12,04大安區,8,9,4,37,1,121.5570543,25.0383818
110,12,07信義區,8,1,4,56,1,121.5725992,25.04346086
110,12,07信義區,8,1,4,67,1,121.5725992,25.04346086
110,12,05中正區,8,1,4,60,2,121.5079222,25.03663256
110,12,09北投區,8,1,4,35,1,121.4718712,25.12701308
110,12,05中正區,8,1,4,48,2,121.5079222,25.03663256
110,12,09北投區,8,1,4,32,1,121.4718712,25.12701308
110,12,05中正區,8,1,4,59,10,121.5079222,25.03663256
110,12,10文山區,8,1,4,69,2,121.5398057,24.99964635
110,12,10文山區,8,1,4,78,2,121.5398057,24.99964635
110,12,10文山區,8,1,4,70,10,121.5398057,24.99964635
110,12,04大安區,8,7,4,33,2,121.5537897,25.01845747
110,12,04大安區,8,7,4,67,2,121.5537897,25.01845747
110,13,01大同區,8,9,4,62,1,121.5189561,25.05045095
110,13,01大同區,8,9,4,31,1,121.5189561,25.05045095
110,13,01大同區,8,9,4,65,10,121.5189561,25.05045095
110,13,06松山區,8,1,4,33,2,121.5631888,25.06179124
110,13,06松山區,8,1,4,72,2,121.5631888,25.06179124
110,13,06松山區,8,1,4,32,10,121.5631888,25.06179124
110,13,10文山區,8,9,4,21,2,121.5733798,24.9880463
110,13,10文山區,8,9,4,39,2,121.5733798,24.9880463
110,13,05中正區,8,1,4,68,2,121.5205394,25.04796097
110,13,05中正區,8,1,4,52,10,121.5205394,25.04796097
110,14,09北投區,8,8,4,73,2,121.5088001,25.11275056
110,14,09北投區,8,8,4,44,2,121.5088001,25.11275056
110,14,10文山區,8,9,4,53,2,121.5733264,24.99704405
110,14,10文山區,8,9,4,18,2,121.5733264,24.99704405
110,14,03中山區,8,9,4,60,1,121.5210614,25.06100927
110,14,03中山區,8,9,4,36,1,121.5210614,25.06100927
110,15,12內湖區,8,9,4,50,9,121.5718717,25.08387774
110,15,06松山區,8,1,4,30,1,121.5440496,25.04824976
110,15,08士林區,8,2,4,19,2,121.5469392,25.13103823
110,15,08士林區,8,2,4,19,2,121.5469392,25.13103823
110,15,12內湖區,8,9,4,,11,121.5718717,25.08387774
110,15,06松山區,8,1,4,23,1,121.5440496,25.04824976
110,15,08士林區,8,2,4,20,10,121.5469392,25.13103823
110,15,06松山區,8,1,4,28,1,121.5440496,25.04824976
110,15,08士林區,8,2,4,19,10,121.5469392,25.13103823
110,15,07信義區,8,8,4,64,2,121.5801269,25.03996714
110,15,07信義區,8,8,4,70,2,121.5801269,25.03996714
110,15,05中正區,8,9,4,23,1,121.5163892,25.02114724
110,15,05中正區,8,9,4,,,121.5163892,25.02114724
110,15,09北投區,8,9,4,67,11,121.5020625,25.11912251
110,15,09北投區,8,9,4,44,2,121.5020625,25.11912251
110,15,07信義區,8,1,4,39,2,121.5659695,25.04341245
110,15,07信義區,8,1,4,80,10,121.5659695,25.04341245
110,16,05中正區,8,8,4,20,2,121.519191,25.04177889
110,16,05中正區,8,8,4,41,10,121.519191,25.04177889
110,16,09北投區,8,9,4,66,10,121.487442,25.14293448
110,16,09北投區,8,9,4,34,2,121.487442,25.14293448
110,16,12內湖區,8,2,4,32,1,121.5905219,25.06354628
110,16,12內湖區,8,2,4,,,121.5905219,25.06354628
110,16,05中正區,8,3,4,20,1,121.5105509,25.02980515
110,16,05中正區,8,3,4,77,1,121.5105509,25.02980515
110,16,08士林區,8,1,4,28,2,121.5184384,25.09887323
110,16,08士林區,8,1,4,57,2,121.5184384,25.09887323
110,16,06松山區,8,8,4,37,1,121.5476882,25.05184382
110,16,06松山區,8,8,4,18,1,121.5476882,25.05184382
110,16,06松山區,8,8,4,17,1,121.5476882,25.05184382
110,16,03中山區,8,9,4,67,1,121.5442334,25.07339791
110,16,06松山區,8,2,4,50,11,121.5487274,25.05202482
110,16,03中山區,8,9,4,28,1,121.5442334,25.07339791
110,16,06松山區,8,2,4,21,1,121.5487274,25.05202482
110,16,06松山區,8,2,4,47,9,121.5487274,25.05202482
110,17,04大安區,8,2,4,20,1,121.5334553,25.0246428
110,17,04大安區,8,2,4,59,1,121.5334553,25.0246428
110,17,10文山區,8,2,4,21,2,121.5442322,24.9989069
110,17,10文山區,8,2,4,51,2,121.5442322,24.9989069
110,17,12內湖區,8,1,4,49,1,121.6032,25.06400704
110,17,12內湖區,8,1,4,27,1,121.6032,25.06400704
110,18,12內湖區,8,2,4,37,1,121.5606297,25.0848496
110,18,12內湖區,8,2,4,34,1,121.5606297,25.0848496
110,18,12內湖區,8,2,4,30,1,121.5606297,25.0848496
110,18,12內湖區,8,2,4,67,1,121.5606297,25.0848496
110,18,12內湖區,8,1,4,25,2,121.5752519,25.07263765
110,18,12內湖區,8,1,4,30,2,121.5752519,25.07263765
110,18,01大同區,8,2,4,41,1,121.5181643,25.05480236
110,18,01大同區,8,2,4,30,1,121.5181643,25.05480236
110,18,01大同區,8,2,4,24,10,121.5181643,25.05480236
110,18,03中山區,8,9,4,48,1,121.5260377,25.04755926
110,18,03中山區,8,9,4,23,1,121.5260377,25.04755926
110,18,03中山區,8,9,4,17,1,121.5260377,25.04755926
110,18,10文山區,8,1,4,53,2,121.5587118,24.99727965
110,18,10文山區,8,1,4,56,2,121.5587118,24.99727965
110,19,10文山區,7,1,4,40,2,121.5392584,24.99944394
110,19,09北投區,8,2,4,36,1,121.5022892,25.133966
110,19,10文山區,7,1,4,21,2,121.5392584,24.99944394
110,19,09北投區,8,2,4,62,1,121.5022892,25.133966
110,19,10文山區,7,1,4,6,10,121.5392584,24.99944394
110,19,10文山區,7,1,4,9,10,121.5392584,24.99944394
110,19,10文山區,7,1,4,20,10,121.5392584,24.99944394
110,19,06松山區,8,1,4,21,1,121.5446493,25.06222299
110,19,06松山區,8,1,4,45,1,121.5446493,25.06222299
110,19,05中正區,8,11,4,23,1,121.5335407,25.00956739
110,19,05中正區,8,11,4,21,1,121.5335407,25.00956739
110,19,05中正區,8,11,4,21,1,121.5335407,25.00956739
110,19,10文山區,8,1,4,63,2,121.5594883,24.9829892
110,19,10文山區,8,1,4,21,2,121.5594883,24.9829892
110,20,03中山區,7,9,4,50,1,121.5227499,25.05388331
110,20,03中山區,7,9,4,42,1,121.5227499,25.05388331
110,20,03中山區,7,9,4,41,10,121.5227499,25.05388331
110,20,05中正區,8,1,4,64,2,121.5112141,25.03895519
110,20,05中正區,8,1,4,25,2,121.5112141,25.03895519
110,21,05中正區,8,1,4,65,2,121.5226693,25.04247639
110,21,05中正區,8,1,4,32,2,121.5226693,25.04247639
110,21,04大安區,8,1,4,30,1,121.5496146,25.04138748
110,21,04大安區,8,1,4,21,1,121.5496146,25.04138748
110,21,04大安區,8,1,4,21,10,121.5496146,25.04138748
110,21,03中山區,8,9,4,41,1,121.5472713,25.07993529
110,21,03中山區,8,9,4,19,1,121.5472713,25.07993529
110,21,03中山區,8,9,4,18,10,121.5472713,25.07993529
110,21,10文山區,8,9,4,35,2,121.5612668,24.98877562
110,21,10文山區,8,9,4,22,2,121.5612668,24.98877562
110,21,08士林區,8,1,4,57,1,121.5132941,25.0799684
110,21,08士林區,8,1,4,50,1,121.5132941,25.0799684
110,21,08士林區,8,1,4,18,10,121.5132941,25.0799684
110,21,03中山區,8,1,4,21,1,121.5486379,25.08140569
110,21,03中山區,8,1,4,45,1,121.5486379,25.08140569
110,22,02萬華區,8,1,4,26,1,121.4940095,25.0332401
110,22,02萬華區,8,1,4,40,1,121.4940095,25.0332401
110,22,05中正區,8,2,3,,,121.516577,25.02152617
110,22,05中正區,8,2,3,41,2,121.516577,25.02152617
110,22,12內湖區,8,1,4,26,1,121.5910612,25.0619682
110,22,12內湖區,8,1,4,29,1,121.5910612,25.0619682
110,22,05中正區,7,1,4,46,2,121.5239851,25.04057269
110,22,05中正區,7,1,4,33,2,121.5239851,25.04057269
110,22,10文山區,8,1,4,20,2,121.5522757,24.987739
110,22,10文山區,8,1,4,19,2,121.5522757,24.987739
110,22,05中正區,8,1,4,26,2,121.5141868,25.04513928
110,22,05中正區,8,1,4,60,2,121.5141868,25.04513928
110,22,05中正區,8,1,4,58,10,121.5141868,25.04513928
110,23,08士林區,8,9,4,29,1,121.5249494,25.1064913
110,23,08士林區,8,9,4,27,1,121.5249494,25.1064913
110,23,03中山區,7,9,4,43,1,121.5256405,25.06142457
110,23,03中山區,7,9,4,51,10,121.5256405,25.06142457
110,23,04大安區,8,9,4,24,2,121.5652332,25.0098792
110,23,04大安區,8,9,4,27,2,121.5652332,25.0098792
110,23,04大安區,8,9,4,19,10,121.5652332,25.0098792
110,2,06松山區,8,1,4,41,1,121.5767055,25.05076548
110,2,06松山區,8,1,4,36,1,121.5767055,25.05076548
110,2,03中山區,7,2,4,31,2,121.5302027,25.0579794
110,2,03中山區,7,2,4,24,11,121.5302027,25.0579794
110,2,03中山區,7,2,4,37,11,121.5302027,25.0579794
110,2,03中山區,7,2,4,,,121.5302027,25.0579794
110,2,03中山區,7,2,4,,,121.5302027,25.0579794
110,2,03中山區,7,2,4,,,121.5302027,25.0579794
110,5,03中山區,8,1,4,39,2,121.5227001,25.05790243
110,5,03中山區,8,1,4,66,10,121.5227001,25.05790243
110,6,05中正區,8,9,4,67,2,121.5102841,25.02840581
110,6,05中正區,8,9,4,29,2,121.5102841,25.02840581
110,6,08士林區,8,2,4,23,2,121.4960199,25.1032725
110,6,08士林區,8,2,4,65,2,121.4960199,25.1032725
110,6,10文山區,8,9,4,21,2,121.5673146,24.99354384
110,6,10文山區,8,9,4,53,2,121.5673146,24.99354384
110,7,12內湖區,8,2,4,20,1,121.6163519,25.06667715
110,7,12內湖區,8,2,4,32,1,121.6163519,25.06667715
110,7,07信義區,8,2,4,33,1,121.5615544,25.03592353
110,7,07信義區,8,2,4,20,1,121.5615544,25.03592353
110,8,12內湖區,8,9,4,52,1,121.5963332,25.08215271
110,8,12內湖區,8,9,4,56,1,121.5963332,25.08215271
110,8,11南港區,8,9,4,31,2,121.5942242,25.05530354
110,8,11南港區,8,9,4,32,2,121.5942242,25.05530354
110,8,07信義區,8,9,4,51,1,121.5646287,25.04137889
110,8,07信義區,8,9,4,25,1,121.5646287,25.04137889
110,9,02萬華區,8,1,4,31,1,121.507074,25.0267374
110,9,02萬華區,8,1,4,34,1,121.507074,25.0267374
110,10,03中山區,8,2,4,20,1,121.5218709,25.06031611
110,10,03中山區,8,2,4,60,1,121.5218709,25.06031611
110,10,03中山區,8,2,4,40,1,121.5218709,25.06031611
110,10,07信義區,8,9,4,41,1,121.5706736,25.02475891
110,10,07信義區,8,9,4,72,9,121.5706736,25.02475891
110,10,07信義區,8,9,4,,,121.5706736,25.02475891
110,10,07信義區,8,9,4,76,10,121.5706736,25.02475891
110,10,11南港區,8,2,4,27,1,121.58373,25.04659
110,10,11南港區,8,2,4,35,1,121.58373,25.04659
110,10,04大安區,8,22,4,42,1,121.5513453,25.02450539
110,10,04大安區,8,22,4,78,1,121.5513453,25.02450539
110,10,03中山區,8,1,4,56,11,121.5311008,25.04669925
110,10,03中山區,8,1,4,26,1,121.5311008,25.04669925
110,11,03中山區,8,8,4,25,1,121.5225699,25.06350776
110,11,03中山區,8,8,4,24,1,121.5225699,25.06350776
110,11,05中正區,8,9,4,35,2,121.5257073,25.04739933
110,11,05中正區,8,9,4,20,2,121.5257073,25.04739933
110,11,05中正區,8,9,4,78,2,121.5257073,25.04739933
110,11,03中山區,8,9,4,54,1,121.5494702,25.08574527
110,11,03中山區,8,9,4,39,1,121.5494702,25.08574527
110,11,03中山區,8,9,4,35,1,121.5494702,25.08574527
110,11,06松山區,8,1,4,40,1,121.5707802,25.05112982
110,11,06松山區,8,1,4,20,1,121.5707802,25.05112982
110,11,08士林區,8,9,4,40,2,121.5257392,25.0856289
110,11,08士林區,8,9,4,19,2,121.5257392,25.0856289
110,11,08士林區,8,9,4,18,10,121.5257392,25.0856289
110,12,02萬華區,8,2,4,29,1,121.5064546,25.03606844
110,12,02萬華區,8,2,4,26,1,121.5064546,25.03606844
110,12,03中山區,8,1,4,70,1,121.5512845,25.07925195
110,12,03中山區,8,1,4,56,1,121.5512845,25.07925195
110,12,03中山區,8,1,4,67,10,121.5512845,25.07925195
110,12,12內湖區,8,1,4,61,1,121.5936937,25.08477628
110,12,12內湖區,8,1,4,29,1,121.5936937,25.08477628
110,12,03中山區,8,2,4,54,1,121.5357986,25.04582978
110,12,03中山區,8,2,4,38,1,121.5357986,25.04582978
110,12,09北投區,7,1,4,64,1,121.5005139,25.12739268
110,12,09北投區,7,1,4,27,1,121.5005139,25.12739268
110,12,04大安區,7,1,4,60,2,121.5490507,25.03301205
110,12,04大安區,7,1,4,36,2,121.5490507,25.03301205
110,12,09北投區,8,1,4,45,2,121.5021,25.12265771
110,12,09北投區,8,1,4,73,2,121.5021,25.12265771
110,13,05中正區,8,9,4,55,11,121.516804,25.02344851
110,13,05中正區,8,9,4,27,2,121.516804,25.02344851
110,13,04大安區,8,1,4,18,1,121.5379679,25.0281908
110,13,04大安區,8,1,4,40,1,121.5379679,25.0281908
110,13,07信義區,8,9,4,24,2,121.5563903,25.02765134
110,13,07信義區,8,9,4,42,2,121.5563903,25.02765134
110,13,07信義區,8,9,4,23,10,121.5563903,25.02765134
110,13,07信義區,8,9,4,8,10,121.5563903,25.02765134
110,13,04大安區,8,2,4,24,1,121.5534085,25.02729433
110,13,04大安區,8,2,4,38,1,121.5534085,25.02729433
110,14,06松山區,7,22,4,50,2,121.568592,25.0676719
110,14,06松山區,7,22,4,26,2,121.568592,25.0676719
110,14,06松山區,7,22,4,41,11,121.568592,25.0676719
110,14,06松山區,7,22,4,54,10,121.568592,25.0676719
110,14,06松山區,7,22,4,26,10,121.568592,25.0676719
110,14,06松山區,7,22,4,45,11,121.568592,25.0676719
110,14,03中山區,8,9,4,53,1,121.5316131,25.04634174
110,14,03中山區,8,2,4,55,1,121.5214881,25.05000221
110,14,03中山區,8,9,4,18,1,121.5316131,25.04634174
110,14,03中山區,8,2,4,65,1,121.5214881,25.05000221
110,14,03中山區,8,9,4,18,10,121.5316131,25.04634174
110,14,12內湖區,8,1,4,64,1,121.5937436,25.07943867
110,14,12內湖區,8,1,4,23,1,121.5937436,25.07943867
110,14,06松山區,8,9,4,52,1,121.5534451,25.0472879
110,14,06松山區,8,9,4,69,1,121.5534451,25.0472879
110,14,02萬華區,8,9,4,25,1,121.4870948,25.03557586
110,14,02萬華區,8,9,4,30,1,121.4870948,25.03557586
110,14,02萬華區,8,9,4,50,1,121.4870948,25.03557586
110,14,02萬華區,8,9,4,38,10,121.4870948,25.03557586
110,14,02萬華區,8,9,4,26,10,121.4870948,25.03557586
110,14,10文山區,7,9,4,51,2,121.5545155,24.9880768
110,14,10文山區,7,9,4,54,2,121.5545155,24.9880768
110,15,03中山區,7,9,4,56,1,121.559117,25.0848807
110,15,03中山區,7,9,4,48,1,121.559117,25.0848807
110,15,07信義區,7,1,4,51,1,121.5615072,25.0358904
110,15,07信義區,7,1,4,36,1,121.5615072,25.0358904
110,15,02萬華區,7,1,4,18,11,121.5041112,25.03129074
110,15,02萬華區,7,1,4,26,10,121.5041112,25.03129074
110,15,10文山區,6,1,4,,11,121.5617413,24.984496
110,15,10文山區,6,1,4,20,2,121.5617413,24.984496
110,15,12內湖區,6,1,4,57,1,121.5763794,25.07941875
110,15,12內湖區,6,1,4,38,1,121.5763794,25.07941875
110,15,12內湖區,6,1,4,31,10,121.5763794,25.07941875
110,15,09北投區,7,8,4,25,1,121.4758424,25.12275761
110,15,09北投區,7,8,4,62,1,121.4758424,25.12275761
110,16,01大同區,6,9,4,65,2,121.5066593,25.0500108
110,16,01大同區,6,9,4,21,2,121.5066593,25.0500108
110,16,02萬華區,8,9,4,43,1,121.5087232,25.04614828
110,16,02萬華區,8,9,4,73,1,121.5087232,25.04614828
110,16,05中正區,6,1,4,49,2,121.510729,25.04219777
110,16,05中正區,6,1,4,35,2,121.510729,25.04219777
110,16,12內湖區,6,2,4,28,1,121.5862734,25.05756395
110,16,12內湖區,6,2,4,18,1,121.5862734,25.05756395
110,17,12內湖區,6,1,4,38,1,121.6193912,25.07296855
110,17,12內湖區,6,1,4,10,10,121.6193912,25.07296855
110,17,08士林區,8,11,4,26,2,121.5134262,25.08885679
110,17,08士林區,8,11,4,77,11,121.5134262,25.08885679
110,17,10文山區,7,9,4,44,2,121.5604025,24.9881574
110,17,10文山區,7,9,4,34,2,121.5604025,24.9881574
110,17,02萬華區,8,2,4,56,1,121.4969505,25.03853225
110,17,02萬華區,8,2,4,56,1,121.4969505,25.03853225
110,17,12內湖區,6,2,4,61,1,121.5800803,25.07674989
110,17,12內湖區,6,2,4,37,1,121.5800803,25.07674989
110,17,03中山區,8,1,4,32,1,121.5275964,25.06268974
110,17,03中山區,8,1,4,29,1,121.5275964,25.06268974
110,17,03中山區,8,1,4,46,1,121.5275964,25.06268974
110,18,12內湖區,6,1,4,25,1,121.5764385,25.06899421
110,18,12內湖區,6,1,4,38,1,121.5764385,25.06899421
110,18,10文山區,7,1,4,25,1,121.5591436,24.99346518
110,18,10文山區,7,1,4,28,10,121.5591436,24.99346518
110,18,10文山區,7,1,4,,,121.5591436,24.99346518
110,18,03中山區,7,1,4,20,1,121.5230368,25.05795637
110,18,03中山區,7,1,4,38,1,121.5230368,25.05795637
110,18,03中山區,7,1,4,19,10,121.5230368,25.05795637
110,18,10文山區,7,9,4,66,2,121.5825313,24.9791772
110,18,10文山區,7,9,4,,11,121.5825313,24.9791772
110,18,07信義區,7,1,4,25,1,121.5528753,25.02417646
110,18,07信義區,7,1,4,20,1,121.5528753,25.02417646
110,18,07信義區,7,1,4,30,10,121.5528753,25.02417646
110,18,07信義區,6,1,4,19,2,121.5741058,25.0434139
110,18,07信義區,6,1,4,28,2,121.5741058,25.0434139
110,18,07信義區,6,1,4,39,1,121.5741058,25.0434139
110,18,07信義區,6,1,4,64,10,121.5741058,25.0434139
110,18,05中正區,8,9,4,44,1,121.5062582,25.03504287
110,18,05中正區,8,9,4,38,1,121.5062582,25.03504287
110,19,04大安區,6,1,4,53,1,121.5575221,25.03841314
110,19,04大安區,6,1,4,37,1,121.5575221,25.03841314
110,20,04大安區,8,9,4,73,1,121.5523823,25.04151291
110,20,04大安區,8,9,4,49,1,121.5523823,25.04151291
110,20,04大安區,8,9,4,40,9,121.5523823,25.04151291
110,20,10文山區,6,1,4,44,2,121.5821866,24.98538662
110,20,10文山區,6,1,4,55,10,121.5821866,24.98538662
110,20,10文山區,6,1,4,53,10,121.5821866,24.98538662
110,20,02萬華區,8,1,4,45,1,121.5012398,25.0352619
110,20,02萬華區,8,1,4,67,1,121.5012398,25.0352619
110,20,05中正區,8,2,4,49,2,121.5168333,25.03484948
110,20,05中正區,8,2,4,27,2,121.5168333,25.03484948
110,21,05中正區,7,2,4,33,2,121.5090141,25.02952716
110,21,05中正區,7,2,4,23,2,121.5090141,25.02952716
110,21,08士林區,7,1,4,19,1,121.5166819,25.0910224
110,21,08士林區,7,1,4,40,1,121.5166819,25.0910224
110,21,03中山區,6,2,4,45,1,121.5585751,25.08383507
110,21,03中山區,6,2,4,18,1,121.5585751,25.08383507
110,21,07信義區,6,2,4,51,2,121.5712826,25.01859676
110,21,07信義區,6,2,4,71,10,121.5712826,25.01859676
110,22,08士林區,7,9,4,32,2,121.5233018,25.09683452
110,22,08士林區,7,9,4,51,10,121.5233018,25.09683452
110,22,07信義區,7,1,4,34,1,121.5661187,25.04107111
110,22,07信義區,7,1,4,19,1,121.5661187,25.04107111
110,22,03中山區,8,2,4,64,1,121.5365486,25.0579373
110,22,03中山區,8,2,4,18,1,121.5365486,25.0579373
110,22,12內湖區,6,1,4,45,1,121.6160278,25.0701515
110,22,12內湖區,6,1,4,24,1,121.6160278,25.0701515
110,22,12內湖區,6,1,4,17,10,121.6160278,25.0701515
110,23,05中正區,6,9,4,59,2,121.5316507,25.01444881
110,23,05中正區,6,9,4,23,2,121.5316507,25.01444881
110,23,05中正區,6,9,4,,,121.5316507,25.01444881
110,23,03中山區,8,9,4,34,1,121.5256304,25.04892987
110,23,03中山區,8,9,4,59,1,121.5256304,25.04892987
110,23,03中山區,8,9,4,51,9,121.5256304,25.04892987
110,0,03中山區,8,9,4,67,1,121.5241525,25.0728858
110,0,03中山區,8,9,4,31,1,121.5241525,25.0728858
110,0,03中山區,8,9,4,20,1,121.5241525,25.0728858
110,0,05中正區,7,9,4,39,5,121.5267199,25.04406774
110,0,05中正區,7,9,4,,,121.5267199,25.04406774
110,1,04大安區,7,9,4,50,1,121.5575631,25.03951871
110,1,04大安區,7,9,4,31,1,121.5575631,25.03951871
110,2,04大安區,6,1,4,44,1,121.5549132,25.03970776
110,2,04大安區,6,1,4,18,1,121.5549132,25.03970776
110,8,10文山區,7,1,4,67,9,121.553862,25.0011221
110,8,10文山區,7,1,4,32,2,121.553862,25.0011221
110,8,02萬華區,8,2,4,57,2,121.5012398,25.0352619
110,8,02萬華區,8,2,4,47,2,121.5012398,25.0352619
110,9,02萬華區,7,1,4,64,2,121.5035723,25.03519845
110,9,02萬華區,7,1,4,66,10,121.5035723,25.03519845
110,9,08士林區,8,2,4,15,1,121.5343481,25.09786403
110,9,08士林區,8,2,4,78,1,121.5343481,25.09786403
110,10,12內湖區,8,2,4,47,9,121.5710926,25.08213874
110,10,12內湖區,8,2,4,25,9,121.5710926,25.08213874
110,10,03中山區,7,2,4,42,1,121.5492307,25.08402991
110,10,03中山區,7,2,4,19,1,121.5492307,25.08402991
110,10,08士林區,7,9,4,52,1,121.5247636,25.09461543
110,10,08士林區,7,9,4,52,1,121.5247636,25.09461543
110,10,10文山區,7,1,4,63,1,121.5434541,25.0002252
110,10,10文山區,7,1,4,23,1,121.5434541,25.0002252
